1;0.12783002853393555
2;0.33859682083129883
3;0.37978577613830566
4;0.6604232788085938
5;0.8263900279998779
6;0.8772039413452148
7;1.335115909576416
8;1.1272850036621094
9;1.4798052310943604
10;1.4381577968597412
11;1.79534912109375
12;1.919475793838501
13;2.0611960887908936
14;1.9575207233428955
15;2.0184030532836914
16;2.618011236190796
17;2.919962167739868
18;2.891730308532715
19;3.7587268352508545
20;4.786761045455933
21;3.380589008331299
22;3.2363500595092773
23;3.821928024291992
24;4.224798917770386
25;3.72632098197937
26;4.2358238697052
27;4.295636892318726
28;5.232415199279785
29;4.36310076713562
30;4.6894261837005615
31;5.259838819503784
32;5.57692813873291
33;5.512499809265137
34;5.672083139419556
35;7.244606971740723
36;6.653392791748047
37;6.448899030685425
38;5.86538290977478
39;7.021884202957153
40;6.225113868713379
41;6.488777160644531
42;6.883243799209595
43;7.193539142608643
44;6.8980278968811035
45;7.1872477531433105
46;7.269001007080078
47;8.119561910629272
48;7.49102783203125
49;8.219921112060547
50;8.133881092071533
51;8.081037044525146
52;9.24387788772583
53;9.496479988098145
54;8.880266904830933
55;8.866809129714966
56;9.421757936477661
57;9.42333197593689
58;9.030580043792725
59;9.465200901031494
60;9.446954011917114
61;13.586799144744873
62;11.893529891967773
63;11.230737209320068
64;10.854850769042969
65;11.78560733795166
66;11.280086994171143
67;10.317220211029053
68;12.0967538356781
69;11.14028787612915
70;11.27820897102356
71;11.828613758087158
72;12.670665979385376
73;11.931105136871338
74;11.940796136856079
75;12.414927005767822
76;12.125285863876343
77;12.486851215362549
78;14.197465896606445
79;13.618183135986328
80;13.581624746322632
81;13.21678900718689
82;13.590955018997192
83;14.034754037857056
84;13.320335149765015
85;15.018521070480347
86;13.861607789993286
87;14.372085094451904
88;14.462862968444824
89;15.35969614982605
90;19.165113925933838
91;18.662528038024902
92;17.811581134796143
93;19.40726399421692
94;19.501995086669922
95;16.71709418296814
96;15.645852088928223
97;15.289205074310303
98;15.864763736724854
99;16.216764211654663
100;16.954463005065918
